RR_Asset_ID	RR_Material	code	percentage	Defects	PACP	RR_InspectNotes	RR_Length	RR_Diameter
1894	VCP	TFA	0.00000000	1	3	LoF 3 FM, FL, FS >0 defects	258.977462835173	12
1915	VCP	MWL	5.00000000	2	1	NULL	82.7262096726197	12
1918	VCP	MCU	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	208.71191331294	10
1921	VCP	AMH	0.00000000	2	1	NULL	352.699759030203	15
2120	PVC	TF	0.00000000	4	1	NULL	216.227684436745	8
2586	PVC	TFA	0.00000000	1	1	NULL	344.238922803193	8
2609	VCP	MWL	10.00000000	2	1	NULL	191.584843421473	15
2642	VCP	AMH	0.00000000	2	1	NULL	284.788021516495	12
2791	RCP	TB	0.00000000	4	1	NULL	307.826185534069	90
2822	AC	AMH	0.00000000	2	1	NULL	365.196062565032	8
2827	PVC	MWL	5.00000000	1	1	NULL	300.529048139269	8
2881	VCP	TF	0.00000000	1	1	NULL	221.221985323732	8
3066	PVC	AMH	0.00000000	2	1	NULL	228.8287704681	8
3066	PVC	MWL	5.00000000	1	1	NULL	228.8287704681	8
3071	PVC	MWL	5.00000000	1	1	NULL	345.7131926521	8
3146	PVC	TF	0.00000000	2	1	NULL	150.314287203093	8
3189	VCP	RMJ	15.00000000	4	4	LoF 4 RB? >0 defects	299.081810784741	24
3203	VCP	AMH	0.00000000	2	1	NULL	240.281975707524	8
3203	VCP	TF	0.00000000	3	1	NULL	240.281975707524	8
3308	VCP	AMH	0.00000000	2	1	NULL	382.17345470806	15
3308	VCP	MWL	5.00000000	1	1	NULL	382.17345470806	15
3463	CT	RMJ	20.00000000	1	2	LoF 2 RF? >0 defects	214.680186634861	12
3499	VCP	AMH	0.00000000	2	1	NULL	362.892280318535	8
3499	VCP	MWL	5.00000000	1	1	NULL	362.892280318535	8
243	VCP	TF	0.00000000	10	1	NULL	263.97199201398	10
371	VCP	AMH	0.00000000	1	1	NULL	238.725422999518	10
537	VCP	AMH	0.00000000	2	1	NULL	286.071676680635	15
538	VCP	CM	0.00000000	4	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	367.447719448818	10
559	VCP	TF	0.00000000	13	1	NULL	327.174261569995	18
662	VCP	TB	0.00000000	6	1	NULL	174.269349277648	15
726	VCP	TF	0.00000000	12	1	NULL	290.881068526848	10
897	CT	AMH	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	275.477633604696	12
897	CT	TFA	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	275.477633604696	12
1089	RCP	MWL	5.00000000	1	1	NULL	292.058910155175	12
1162	VCP	TF	0.00000000	6	1	NULL	128.461729357237	10
1177	CT	FL	0.00000000	3	4	LoF 4 FM. FL, FS >1 defect	456.720659360477	15
1189	CP	IDJ	0.00000000	1	3	LoF 3 SAV >0 defects	302.104893831271	15
1238	CT	AMH	0.00000000	2	1	NULL	395.726890188088	10
1407	VCP	FM	0.00000000	3	4	LoF 4 FM. FL, FS >1 defect	219.14609139383	12
1407	VCP	MWL	5.00000000	1	4	LoF 4 FM. FL, FS >1 defect	219.14609139383	12
1437	RCP	MSA	0.00000000	2	1	NULL	178.08733108769	10
1437	RCP	TF	0.00000000	4	1	NULL	178.08733108769	10
1476	VCP	AMH	0.00000000	4	2	LoF 2 CL, CM, CS, FC >1 defect	140.735563226878	8
1476	VCP	MWL	5.00000000	2	2	LoF 2 CL, CM, CS, FC >1 defect	140.735563226878	8
1486	VCP	TFA	0.00000000	1	1	NULL	302.246435619973	10
1493	VCP	MWL	5.00000000	1	1	NULL	224.641215977337	10
1496	VCP	AMH	0.00000000	2	1	NULL	309.36766207098	12
1496	VCP	MWL	5.00000000	1	1	NULL	309.36766207098	12
1517	VCP	AMH	0.00000000	4	1	NULL	149.450642440557	10
1531	VCP	RMJ	10.00000000	2	2	LoF 2 RF? >0 defects	240.031129712012	12
1601	VCP	TF	0.00000000	16	5	LoF 5 HVV >0 defects	195.404862305782	12
1639	VCP	FL	0.00000000	1	3	LoF 3 FM, FL, FS >0 defects	391.846999063982	24
1639	VCP	TB	0.00000000	1	3	LoF 3 FM, FL, FS >0 defects	391.846999063982	24
1640	VCP	TFA	0.00000000	2	2	LoF 2 CL, CM, CS, FC >1 defect	347.896280835646	12
1641	VCP	FL	0.00000000	2	5	LoF 5 FH >0 defects	335.475477545494	22
1672	VCP	DNZ	5.00000000	1	2	LoF 2 RF? >0 defects	385.025794468583	12
1672	VCP	IRL	0.00000000	1	2	LoF 2 RF? >0 defects	385.025794468583	12
1672	VCP	MGO	0.00000000	1	2	LoF 2 RF? >0 defects	385.025794468583	12
1672	VCP	TFA	0.00000000	4	2	LoF 2 RF? >0 defects	385.025794468583	12
1701	VCP	TF	0.00000000	12	1	NULL	371.789283629698	15
1706	VCP	IW	0.00000000	1	2	LoF 2 CL, CM, CS, FC >1 defect	249.578821835012	12
1712	VCP	TFA	0.00000000	10	4	LoF 4 CH2, CH#, CH$ >0 defects	488.374156793649	15
1773	VCP	TF	0.00000000	11	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	242.30792380845	12
1775	VCP	CL	0.00000000	2	2	LoF 2 CL, CM, CS, FC >1 defect	284.296883615169	12
1775	VCP	FC	0.00000000	2	2	LoF 2 CL, CM, CS, FC >1 defect	284.296883615169	12
1783	VCP	TS	0.00000000	1	5	LoF 5 FL, FS, FM >3 defects	218.422919586851	18
1814	VCP	MWL	5.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	241.939930119334	12
1818	VCP	TFC	0.00000000	1	4	LoF 4 CH2, CH#, CH$ >0 defects	370.177773300576	15
1831	VCP	AMH	0.00000000	2	1	NULL	276.833351351645	12
1831	VCP	MWL	10.00000000	1	1	NULL	276.833351351645	12
1831	VCP	TF	0.00000000	3	1	NULL	276.833351351645	12
1894	VCP	FL	0.00000000	1	3	LoF 3 FM, FL, FS >0 defects	258.977462835173	12
1894	VCP	TB	0.00000000	1	3	LoF 3 FM, FL, FS >0 defects	258.977462835173	12
1912	VCP	TFA	0.00000000	1	1	NULL	389.484306504735	12
1918	VCP	CL	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	208.71191331294	10
1918	VCP	FC	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	208.71191331294	10
1921	VCP	MWL	5.00000000	1	1	NULL	352.699759030203	15
2642	VCP	SAV	0.00000000	2	1	NULL	284.788021516495	12
2827	PVC	AMH	0.00000000	2	1	NULL	300.529048139269	8
2877	VCP	AMH	0.00000000	4	1	NULL	178.993007490917	15
2877	VCP	MWL	50.00000000	2	1	NULL	178.993007490917	15
3015	VCP	TF	0.00000000	10	1	NULL	253.649063570797	15
3071	PVC	AMH	0.00000000	2	1	NULL	345.7131926521	8
3160	PVC	AMH	0.00000000	2	1	NULL	342.32299405168	8
3160	PVC	MWL	5.00000000	1	1	NULL	342.32299405168	8
3189	VCP	AMH	0.00000000	1	4	LoF 4 RB? >0 defects	299.081810784741	24
3189	VCP	MSA	0.00000000	1	4	LoF 4 RB? >0 defects	299.081810784741	24
3189	VCP	MWL	10.00000000	1	4	LoF 4 RB? >0 defects	299.081810784741	24
3189	VCP	RBJ	55.00000000	1	4	LoF 4 RB? >0 defects	299.081810784741	24
3189	VCP	TF	0.00000000	1	4	LoF 4 RB? >0 defects	299.081810784741	24
968	CT	AMH	0.00000000	4	1	NULL	182.094251820772	10
968	CT	MWL	5.00000000	2	1	NULL	182.094251820772	10
975	VCP	TFA	0.00000000	1	1	NULL	216.466368526343	24
1073	VCP	AMH	0.00000000	2	1	NULL	252.10538190166	10
1095	RCP	RFL	0.00000000	1	1	NULL	268.275711837099	27
1107	VCP	AMH	0.00000000	2	1	NULL	266.301394177762	10
1107	VCP	MWL	5.00000000	1	1	NULL	266.301394177762	10
1113	CT	TF	0.00000000	10	1	NULL	297.255695062332	10
1150	RCP	MWL	5.00000000	1	3	LoF 3 SAV >0 defects	305.069396941734	10
1150	RCP	SAV	0.00000000	2	3	LoF 3 SAV >0 defects	305.069396941734	10
1150	RCP	TF	0.00000000	10	3	LoF 3 SAV >0 defects	305.069396941734	10
1358	VCP	CM	0.00000000	1	2	LoF 2 RF? >0 defects	339.34252126803	15
1407	VCP	CL	0.00000000	4	4	LoF 4 FM. FL, FS >1 defect	219.14609139383	12
1407	VCP	OBB	10.00000000	1	4	LoF 4 FM. FL, FS >1 defect	219.14609139383	12
1407	VCP	TF	0.00000000	6	4	LoF 4 FM. FL, FS >1 defect	219.14609139383	12
1412	VCP	MWL	20.00000000	1	1	NULL	331.881087222466	18
1437	RCP	AMH	0.00000000	2	1	NULL	178.08733108769	10
1437	RCP	MWL	5.00000000	2	1	NULL	178.08733108769	10
1496	VCP	TF	0.00000000	6	1	NULL	309.36766207098	12
1517	VCP	TFA	0.00000000	2	1	NULL	149.450642440557	10
1525	VCP	MWL	15.00000000	2	2	LoF 2 RF? >0 defects	180.126328200826	12
1531	VCP	TF	0.00000000	3	2	LoF 2 RF? >0 defects	240.031129712012	12
1603	VCP	TFA	0.00000000	1	3	LoF 3 RT? >0 defects	255.396240898729	12
1609	VCP	TB	0.00000000	1	2	LoF 2 RF? >0 defects	221.910406083445	10
1614	VCP	RFJ	0.00000000	1	4	LoF 4 FM. FL, FS >1 defect	341.606449905342	15
1638	VCP	MSA	0.00000000	1	2	LoF 2 RF? >0 defects	310.956597309593	24
1638	VCP	RMJ	7.00000000	1	2	LoF 2 RF? >0 defects	310.956597309593	24
1639	VCP	TFA	0.00000000	2	3	LoF 3 FM, FL, FS >0 defects	391.846999063982	24
1641	VCP	CL	0.00000000	2	5	LoF 5 FH >0 defects	335.475477545494	22
1641	VCP	TF	0.00000000	2	5	LoF 5 FH >0 defects	335.475477545494	22
1659	VCP	TF	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	266.649779023812	15
1672	VCP	IDC	0.00000000	1	2	LoF 2 RF? >0 defects	385.025794468583	12
1693	VCP	MSA	0.00000000	1	1	NULL	279.757132748893	12
1701	VCP	AMH	0.00000000	2	1	NULL	371.789283629698	15
1701	VCP	MWL	5.00000000	1	1	NULL	371.789283629698	15
1706	VCP	RML	5.00000000	1	2	LoF 2 CL, CM, CS, FC >1 defect	249.578821835012	12
1706	VCP	TFA	0.00000000	3	2	LoF 2 CL, CM, CS, FC >1 defect	249.578821835012	12
1712	VCP	CH2	0.00000000	1	4	LoF 4 CH2, CH#, CH$ >0 defects	488.374156793649	15
1718	CT	MWL	5.00000000	1	1	NULL	417.496148166812	15
1718	CT	TF	0.00000000	2	1	NULL	417.496148166812	15
1814	VCP	AMH	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	241.939930119334	12
1814	VCP	CH2	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	241.939930119334	12
1814	VCP	FL	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	241.939930119334	12
1818	VCP	CL	0.00000000	3	4	LoF 4 CH2, CH#, CH$ >0 defects	370.177773300576	15
1818	VCP	TF	0.00000000	3	4	LoF 4 CH2, CH#, CH$ >0 defects	370.177773300576	15
1918	VCP	AMH	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	208.71191331294	10
1918	VCP	MWL	5.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	208.71191331294	10
2235	VCP	TF	0.00000000	6	1	NULL	117.476036449676	18
2447	VCP	AMH	0.00000000	1	5	LoF 5 FH >0 defects	330.748223168259	24
2447	VCP	FL	0.00000000	2	5	LoF 5 FH >0 defects	330.748223168259	24
2447	VCP	MSA	0.00000000	1	5	LoF 5 FH >0 defects	330.748223168259	24
2447	VCP	MWL	5.00000000	1	5	LoF 5 FH >0 defects	330.748223168259	24
1342	BR	AMH	0.00000000	4	1	NULL	174.714027656615	60
1342	BR	MWL	10.00000000	2	1	NULL	174.714027656615	60
1361	VCP	MWL	5.00000000	2	4	LoF 4 RB? >0 defects	154.329226296612	12
1361	VCP	TF	0.00000000	2	4	LoF 4 RB? >0 defects	154.329226296612	12
1368	CT	AMH	0.00000000	4	1	NULL	187.56397250982	12
1368	CT	MWL	5.00000000	2	1	NULL	187.56397250982	12
1407	VCP	TB	0.00000000	1	4	LoF 4 FM. FL, FS >1 defect	219.14609139383	12
1440	RCP	TF	0.00000000	6	1	NULL	198.367460156782	10
1493	VCP	AMH	0.00000000	2	1	NULL	224.641215977337	10
1505	VCP	TF	0.00000000	1	1	NULL	272.883344732441	10
1517	VCP	MWL	5.00000000	2	1	NULL	149.450642440557	10
1525	VCP	RFJ	0.00000000	4	2	LoF 2 RF? >0 defects	180.126328200826	12
1558	VCP	AMH	0.00000000	2	1	NULL	235.55235654077	12
1558	VCP	MWL	5.00000000	1	1	NULL	235.55235654077	12
1599	VCP	DSF	20.00000000	1	1	NULL	391.71493352269	15
1601	VCP	RFL	0.00000000	2	5	LoF 5 HVV >0 defects	195.404862305782	12
1603	VCP	MWL	5.00000000	1	3	LoF 3 RT? >0 defects	255.396240898729	12
1603	VCP	RMJ	5.00000000	1	3	LoF 3 RT? >0 defects	255.396240898729	12
1603	VCP	TF	0.00000000	9	3	LoF 3 RT? >0 defects	255.396240898729	12
1609	VCP	RFJ	0.00000000	2	2	LoF 2 RF? >0 defects	221.910406083445	10
1609	VCP	TF	0.00000000	3	2	LoF 2 RF? >0 defects	221.910406083445	10
1614	VCP	RFL	0.00000000	1	4	LoF 4 FM. FL, FS >1 defect	341.606449905342	15
1639	VCP	MWL	5.00000000	1	3	LoF 3 FM, FL, FS >0 defects	391.846999063982	24
1639	VCP	TF	0.00000000	14	3	LoF 3 FM, FL, FS >0 defects	391.846999063982	24
1641	VCP	FH3	0.00000000	3	5	LoF 5 FH >0 defects	335.475477545494	22
1641	VCP	ISB	0.00000000	3	5	LoF 5 FH >0 defects	335.475477545494	22
1659	VCP	B	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	266.649779023812	15
1659	VCP	DSF	15.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	266.649779023812	15
1659	VCP	TB	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	266.649779023812	15
1672	VCP	AMH	0.00000000	2	2	LoF 2 RF? >0 defects	385.025794468583	12
1672	VCP	MWL	5.00000000	1	2	LoF 2 RF? >0 defects	385.025794468583	12
1674	VCP	RTJ	10.00000000	1	3	LoF 3 RT? >0 defects	334.134588806871	12
1693	VCP	DSGV	30.00000000	1	1	NULL	279.757132748893	12
1701	VCP	RPP	0.00000000	1	1	NULL	371.789283629698	15
1701	VCP	TFA	0.00000000	2	1	NULL	371.789283629698	15
1706	VCP	CL	0.00000000	3	2	LoF 2 CL, CM, CS, FC >1 defect	249.578821835012	12
1706	VCP	TF	0.00000000	9	2	LoF 2 CL, CM, CS, FC >1 defect	249.578821835012	12
1711	VCP	CC	0.00000000	2	4	LoF 4 FM. FL, FS >1 defect	110.790194459962	10
1711	VCP	CS	0.00000000	2	4	LoF 4 FM. FL, FS >1 defect	110.790194459962	10
1773	VCP	AMH	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	242.30792380845	12
1773	VCP	MWL	5.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	242.30792380845	12
1812	VCP	TF	0.00000000	20	1	NULL	192.990261513057	12
1818	VCP	FM	0.00000000	1	4	LoF 4 CH2, CH#, CH$ >0 defects	370.177773300576	15
1818	VCP	TFA	0.00000000	1	4	LoF 4 CH2, CH#, CH$ >0 defects	370.177773300576	15
1842	VCP	AMH	0.00000000	2	1	NULL	307.266502215337	12
1842	VCP	DSZ	30.00000000	1	1	NULL	307.266502215337	12
1842	VCP	TB	0.00000000	7	1	NULL	307.266502215337	12
1912	VCP	CL	0.00000000	1	1	NULL	389.484306504735	12
1912	VCP	FC	0.00000000	1	1	NULL	389.484306504735	12
1912	VCP	TF	0.00000000	19	1	NULL	389.484306504735	12
1918	VCP	BVV	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	208.71191331294	10
2118	PVC	AMH	0.00000000	4	1	NULL	160.698646008513	8
2452	PVC	AMH	0.00000000	4	1	NULL	54.6038053966331	12
2452	PVC	MWL	10.00000000	2	1	NULL	54.6038053966331	12
2642	VCP	IDB	0.00000000	1	1	NULL	284.788021516495	12
2642	VCP	IRJ	0.00000000	2	1	NULL	284.788021516495	12
2642	VCP	MWL	40.00000000	1	1	NULL	284.788021516495	12
2791	RCP	MWL	5.00000000	1	1	NULL	307.826185534069	90
2815	PVC	TF	0.00000000	3	1	NULL	328.29348703431	8
2822	AC	MWL	10.00000000	1	1	NULL	365.196062565032	8
2829	PVC	TFA	0.00000000	2	1	NULL	79.2898201233178	8
2942	RCP	MWL	5.00000000	1	1	NULL	246.955219724805	10
2942	RCP	TF	0.00000000	6	1	NULL	246.955219724805	10
3015	VCP	AMH	0.00000000	2	1	NULL	253.649063570797	15
3073	PVC	MWL	5.00000000	2	1	NULL	195.511935932107	8
3073	PVC	TF	0.00000000	12	1	NULL	195.511935932107	8
3202	VCP	AMH	0.00000000	2	1	NULL	275.64362437992	10
3202	VCP	MWL	10.00000000	1	1	NULL	275.64362437992	10
3202	VCP	TB	0.00000000	1	1	NULL	275.64362437992	10
3204	VCP	TF	0.00000000	5	1	NULL	205.517040965512	8
3207	VCP	FC	0.00000000	1	5	LoF 5 HSV > 1 defects, LoF 5 HSV,H > 1 defects	206.751660767672	10
3207	VCP	HSV	0.00000000	2	5	LoF 5 HSV > 1 defects, LoF 5 HSV,H > 1 defects	206.751660767672	10
3207	VCP	MMC	0.00000000	2	5	LoF 5 HSV > 1 defects, LoF 5 HSV,H > 1 defects	206.751660767672	10
3207	VCP	TF	0.00000000	3	5	LoF 5 HSV > 1 defects, LoF 5 HSV,H > 1 defects	206.751660767672	10
3434	VCP	TFA	0.00000000	1	1	NULL	301.835861131975	12
3495	PVC	MWL	5.00000000	2	1	NULL	54.7263823867616	30
190	VCP	AMH	0.00000000	2	1	NULL	334.538942831909	10
334	RCP	MWL	20.00000000	1	1	NULL	214.199389436104	12
446	VCP	TFA	0.00000000	1	4	LoF 4 FM. FL, FS >1 defect	290.815495755006	30
513	AC	TF	0.00000000	16	1	NULL	177.112138894094	10
538	VCP	BSV	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	367.447719448818	10
538	VCP	TB	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	367.447719448818	10
541	VCP	AMH	0.00000000	4	4	LoF 4 RB? >0 defects	187.92237762587	12
562	VCP	AMH	0.00000000	2	1	NULL	210.615434087701	20
580	VCP	RFL	0.00000000	2	2	LoF 2 RF? >0 defects	190.879412020314	12
606	VCP	FM	0.00000000	1	5	LoF 5 FH >0 defects	316.91136270754	12
606	VCP	FS	0.00000000	1	5	LoF 5 FH >0 defects	316.91136270754	12
668	CT	TF	0.00000000	7	1	NULL	237.787123105842	10
721	VCP	AMH	0.00000000	2	1	NULL	181.322053689929	12
721	VCP	MWL	5.00000000	2	1	NULL	181.322053689929	12
748	VCP	TFA	0.00000000	6	1	NULL	195.794662248212	10
882	VCP	AMH	0.00000000	2	2	LoF 2 RF? >0 defects	266.325179480519	12
882	VCP	MWL	5.00000000	1	2	LoF 2 RF? >0 defects	266.325179480519	12
897	CT	RFJ	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	275.477633604696	12
963	VCP	TFA	0.00000000	1	1	NULL	280.010518580646	12
1079	RCP	RFB	0.00000000	2	1	NULL	303.615282842504	12
1177	CT	RPR	0.00000000	1	4	LoF 4 FM. FL, FS >1 defect	456.720659360477	15
1177	CT	TB	0.00000000	4	4	LoF 4 FM. FL, FS >1 defect	456.720659360477	15
1177	CT	TFC	0.00000000	1	4	LoF 4 FM. FL, FS >1 defect	456.720659360477	15
1228	CT	SAV	0.00000000	2	4	LoF 4 FM. FL, FS >1 defect	235.21741423489	18
1249	CT	AMH	0.00000000	2	4	LoF 4 FM. FL, FS >1 defect	217.183507683377	20
1289	VCP	JAM	0.00000000	1	3	LoF 3 FM, FL, FS >0 defects	243.136296049072	10
1337	VCP	MWL	5.00000000	1	2	LoF 2 RF? >0 defects	343.87615267558	15
1338	CT	MWL	5.00000000	1	1	NULL	367.237173940751	12
1348	BR	SZ	0.00000000	6	1	NULL	161.787567678155	60
1355	CT	AMH	0.00000000	4	1	NULL	189.332714096054	12
1357	VCP	RFL	0.00000000	1	2	LoF 2 CL, CM, CS, FC >1 defect	318.983256724066	15
1380	VCP	FC	0.00000000	3	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	268.754507392566	10
446	VCP	MWL	10.00000000	1	4	LoF 4 FM. FL, FS >1 defect	290.815495755006	30
446	VCP	TF	0.00000000	3	4	LoF 4 FM. FL, FS >1 defect	290.815495755006	30
537	VCP	TFA	0.00000000	1	1	NULL	286.071676680635	15
541	VCP	RML	35.00000000	2	4	LoF 4 RB? >0 defects	187.92237762587	12
559	VCP	CM	0.00000000	1	1	NULL	327.174261569995	18
580	VCP	AMH	0.00000000	4	2	LoF 2 RF? >0 defects	190.879412020314	12
618	VCP	TFA	0.00000000	1	1	NULL	289.905067116094	12
662	VCP	TFC	0.00000000	4	1	NULL	174.269349277648	15
664	VCP	AMH	0.00000000	2	1	NULL	214.277683914973	12
664	VCP	MWL	5.00000000	1	1	NULL	214.277683914973	12
668	CT	AMH	0.00000000	2	1	NULL	237.787123105842	10
668	CT	MWL	2.00000000	1	1	NULL	237.787123105842	10
882	VCP	CM	0.00000000	1	2	LoF 2 RF? >0 defects	266.325179480519	12
897	CT	TF	0.00000000	12	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	275.477633604696	12
1162	VCP	AMH	0.00000000	4	1	NULL	128.461729357237	10
1162	VCP	MWL	5.00000000	2	1	NULL	128.461729357237	10
1164	VCP	RMJ	20.00000000	1	1	NULL	309.85282272546	10
1189	CP	AMH	0.00000000	2	3	LoF 3 SAV >0 defects	302.104893831271	15
1189	CP	MWL	5.00000000	1	3	LoF 3 SAV >0 defects	302.104893831271	15
1215	VCP	TBA	0.00000000	2	1	NULL	312.601672688951	36
1228	CT	FL	0.00000000	2	4	LoF 4 FM. FL, FS >1 defect	235.21741423489	18
1228	CT	TB	0.00000000	2	4	LoF 4 FM. FL, FS >1 defect	235.21741423489	18
1238	CT	MWL	5.00000000	1	1	NULL	395.726890188088	10
1337	VCP	RFJ	0.00000000	15	2	LoF 2 RF? >0 defects	343.87615267558	15
1348	BR	MGO	0.00000000	2	1	NULL	161.787567678155	60
1348	BR	TFC	0.00000000	6	1	NULL	161.787567678155	60
1353	VCP	MWL	5.00000000	1	1	NULL	355.232235833468	20
1357	VCP	RFJ	0.00000000	4	2	LoF 2 CL, CM, CS, FC >1 defect	318.983256724066	15
1449	VCP	FH3	0.00000000	2	5	LoF 5 FH >0 defects	271.945780739494	21
1451	VCP	ID	0.00000000	4	5	LoF 5 FL, FS, FM >3 defects	217.51337042912	21
1452	VCP	TF	0.00000000	5	5	LoF 5 FH >0 defects	233.418272695847	21
1501	VCP	AMH	0.00000000	2	2	LoF 2 RF? >0 defects	298.776191691923	10
1501	VCP	MWL	5.00000000	1	2	LoF 2 RF? >0 defects	298.776191691923	10
1503	VCP	TF	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	308.28497190628	10
1544	VCP	TF	0.00000000	2	1	NULL	156.556208438418	15
1548	VCP	CL	0.00000000	8	3	LoF 3  CM, CL, CS >4 defects	74.5701275335154	12
1562	VCP	TFA	0.00000000	2	1	NULL	109.931927597732	10
1578	VCP	RFJ	0.00000000	3	2	LoF 2 RF? >0 defects	253.660825578768	12
1610	VCP	AMH	0.00000000	4	4	LoF 4 FM. FL, FS >1 defect	182.618571819979	12
1624	VCP	MWL	10.00000000	1	4	LoF 4 FM. FL, FS >1 defect	359.339792004128	12
1624	VCP	TF	0.00000000	6	4	LoF 4 FM. FL, FS >1 defect	359.339792004128	12
1643	VCP	TBA	0.00000000	1	2	LoF 2 RF? >0 defects	325.447760757174	12
1698	VCP	AMH	0.00000000	2	2	LoF 2 RF? >0 defects	355.557514194116	15
1698	VCP	RFJ	0.00000000	2	2	LoF 2 RF? >0 defects	355.557514194116	15
1780	VCP	B	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	277.087546932305	12
1780	VCP	TF	0.00000000	13	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	277.087546932305	12
1788	VCP	AMH	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	261.99632518547	12
1790	VCP	CC	0.00000000	4	1	NULL	117.467306298325	12
1792	VCP	RFJ	0.00000000	2	2	LoF 2 RF? >0 defects	168.956565070993	12
1827	VCP	TFA	0.00000000	1	1	NULL	235.98005981261	10
1926	VCP	TF	0.00000000	11	1	NULL	264.673073943988	12
2017	VCP	TF	0.00000000	14	1	NULL	335.301857053109	12
2465	VCP	AMH	0.00000000	2	1	NULL	260.669485125216	8
2118	PVC	MWL	5.00000000	2	1	NULL	160.698646008513	8
2235	VCP	AMH	0.00000000	4	1	NULL	117.476036449676	18
2333	VCP	MWL	5.00000000	2	1	NULL	109.657909399359	10
2642	VCP	MCU	0.00000000	1	1	NULL	284.788021516495	12
2791	RCP	IGJ	0.00000000	1	1	NULL	307.826185534069	90
2822	AC	TF	0.00000000	7	1	NULL	365.196062565032	8
2829	PVC	MWL	5.00000000	2	1	NULL	79.2898201233178	8
2829	PVC	TF	0.00000000	2	1	NULL	79.2898201233178	8
2877	VCP	MCU	0.00000000	2	1	NULL	178.993007490917	15
2911	VCP	TB	0.00000000	1	1	NULL	216.04210013362	54
2987	PVC	AMH	0.00000000	1	1	NULL	284.6621561022	8
2987	PVC	MWL	5.00000000	1	1	NULL	284.6621561022	8
3086	VCP	AMH	0.00000000	2	1	NULL	327.316838451002	15
3190	VCP	TBI	0.00000000	1	1	NULL	235.840609915549	12
3202	VCP	TF	0.00000000	7	1	NULL	275.64362437992	10
3204	VCP	AMH	0.00000000	2	1	NULL	205.517040965512	8
3204	VCP	MWL	10.00000000	1	1	NULL	205.517040965512	8
3207	VCP	AMH	0.00000000	2	5	LoF 5 HSV > 1 defects, LoF 5 HSV,H > 1 defects	206.751660767672	10
